gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2623927888	301	35.69	3	291	3	295	1.0e-62	233	COG1897	Homoserine trans-succinylase	307
2623927889	447	59.68	7	444	4	424	0.0e+00	624	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	426
2623927890	318	47.8	4	297	2	292	2.0e-98	352	COG1054	Predicted sulfurtransferase	308
2623927891	326	49.19	6	312	11	313	8.0e-99	353	COG0502	Biotin synthase or related enzyme	335
2623927892	259	57.39	26	255	16	245	5.0e-91	327	COG0020	Undecaprenyl pyrophosphate synthase	245
2623927893	270	36.86	2	236	17	247	7.0e-41	161	COG1624	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	247
2623927894	463	40.2	33	432	3	394	1.0e-103	370	COG0019	Diaminopimelate decarboxylase	394
2623927896	852	53.84	4	836	1	783	0.0e+00	957	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2623927897	367	31.09	9	359	5	353	3.0e-60	225	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	360
2623927898	289	27.86	46	283	19	272	4.0e-10	58.9	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2623927900	278	31.62	5	274	4	265	5.0e-27	115	COG0575	CDP-diglyceride synthetase	265
2623927901	203	40	13	202	1	187	2.0e-39	155	COG2242	Precorrin-6B methylase 2	187
2623927902	481	28.29	26	466	11	523	2.0e-65	243	COG1982	Arginine/lysine/ornithine decarboxylase	557
2623927903	524	37.84	1	441	22	460	3.0e-108	386	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2623927905	241	54.59	13	240	2	225	1.0e-70	259	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2623927907	254	43.21	4	241	1	243	6.0e-63	234	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2623927909	469	32.49	11	461	13	516	7.0e-90	324	COG1640	4-alpha-glucanotransferase	520
2623927910	386	24.57	7	349	4	328	1.0e-59	224	COG1035	Coenzyme F420-reducing hydrogenase, beta subunit	332
2623927911	419	19.2	43	307	5	264	3.0e-22	100	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2623927913	331	56.37	20	331	3	314	4.0e-118	418	COG0462	Phosphoribosylpyrophosphate synthetase	314
2623927914	392	30.47	6	380	21	390	4.0e-61	229	COG1649	Uncharacterized lipoprotein YddW, UPF0748 family	418
2623927916	230	19.82	3	173	5	230	7.0e-11	61	COG1192	Cellulose biosynthesis protein BcsQ	259
2623927917	870	33.14	5	852	10	849	0.0e+00	524	COG0308	Aminopeptidase N	859
2623927926	508	50	15	508	1	483	0.0e+00	644	COG0364	Glucose-6-phosphate 1-dehydrogenase	483
2623927927	430	23.42	122	389	36	288	4.0e-24	106	COG3429	Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain	314
2623927928	453	42.35	3	448	3	451	2.0e-123	436	COG1797	Cobyrinic acid a,c-diamide synthase	451
2623927929	131	43.18	35	121	5	92	3.0e-18	84.1	COG1254	Acylphosphatase	92
2623927930	192	32.47	7	188	5	197	3.0e-30	124	COG0406	Broad specificity phosphatase PhoE	208
2623927933	162	48	3	145	2	151	3.0e-33	134	COG1963	Acid phosphatase family membrane protein YuiD	153
2623927934	300	42.86	10	299	2	321	4.0e-67	248	COG0142	Geranylgeranyl pyrophosphate synthase	322
2623927936	292	53.02	6	286	3	283	5.0e-95	340	COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	283
2623927937	664	31.33	32	655	44	693	1.0e-101	364	COG1480	Membrane-associated HD superfamily phosphohydrolase	700
2623927938	278	45.2	1	277	1	281	3.0e-58	218	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2623927939	537	51.41	7	430	2	409	6.0e-124	438	COG0119	Isopropylmalate/homocitrate/citramalate synthases	409
2623927940	523	41.15	2	516	1	496	3.0e-120	425	COG1543	Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains	504
2623927941	335	20.27	35	313	20	313	3.0e-15	76.2	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	347
2623927942	419	21.58	8	353	5	353	4.0e-11	63.2	COG0644	Dehydrogenase (flavoprotein)	396
2623927943	859	48.93	9	845	3	804	0.0e+00	923	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2623927944	384	28	5	376	1	363	2.0e-53	203	COG1900	Uncharacterized conserved protein, DUF39 family	365
2623927946	387	17.68	1	197	1	167	8.0e-13	68.3	COG0516	IMP dehydrogenase/GMP reductase	170
2623927949	353	37.56	56	258	1	200	2.0e-39	157	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2623927950	202	43.72	2	198	4	200	1.0e-59	222	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	204
2623927951	182	36.87	8	181	11	187	2.0e-37	148	COG0742	16S rRNA G966 N2-methylase RsmD	187
2623927954	248	38.91	5	243	5	240	2.0e-52	198	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	242
2623927955	344	27.56	53	343	22	323	2.0e-26	113	COG2367	Beta-lactamase class A	329
2623927957	361	52.1	9	361	13	369	2.0e-109	389	COG1239	Mg-chelatase subunit ChlI	423
2623927958	157	40	4	157	1	151	4.0e-33	134	COG0817	Holliday junction resolvasome RuvABC endonuclease subunit	160
2623927959	183	23.81	1	178	3	190	2.0e-20	92.3	COG0212	5-formyltetrahydrofolate cyclo-ligase	191
2623927962	140	37.86	1	138	5	144	3.0e-31	127	COG2166	Sulfur transfer protein SufE, Fe-S center assembly	144
2623927963	436	49.7	1	321	2	327	3.0e-92	332	COG0460	Homoserine dehydrogenase	333
2623927965	510	26.54	1	487	27	532	2.0e-50	193	COG0747	ABC-type transport system, periplasmic component	556
2623927966	339	40.96	7	338	1	314	1.0e-78	286	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2623927968	384	22.48	16	378	36	397	2.0e-03	36.7	COG2223	Nitrate/nitrite transporter NarK	417
2623927970	363	57.8	1	363	2	372	0.0e+00	466	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2623927971	399	28.77	31	390	1	356	1.0e-26	114	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2623927972	371	51.08	6	367	5	372	1.0e-120	426	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2623927973	369	48.29	20	367	4	353	2.0e-116	412	COG2805	Tfp pilus assembly protein PilT, pilus retraction ATPase	353
2623927975	350	50.29	4	346	3	342	1.0e-108	386	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2623927978	188	53.41	7	182	3	177	1.0e-63	235	COG0194	Guanylate kinase	191
2623927979	577	24.35	1	571	2	558	4.0e-74	273	COG1293	Predicted component of the ribosome quality control (RQC) complex, YloA/Tae2 family, contains fibronectin-binding (FbpA) and DUF814 domains	564
2623927980	259	36.1	17	249	5	244	2.0e-42	166	COG0805	Sec-independent protein secretion pathway component TatC	255
2623927982	178	33.33	4	173	1	177	1.0e-29	122	COG0723	Rieske Fe-S protein	177
2623927984	289	38.06	12	289	8	287	3.0e-57	215	COG0682	Prolipoprotein diacylglyceryltransferase	287
2623927985	256	45.28	2	254	1	254	3.0e-77	281	COG2875	Precorrin-4 methylase	254
2623927999	533	40.64	6	475	1	452	1.0e-104	373	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2623928000	299	31.63	4	296	3	288	7.0e-32	131	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2623928001	282	34.9	8	282	15	308	1.0e-57	217	COG1619	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	313
2623928002	233	46.49	5	231	2	227	3.0e-59	221	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	230
2623928003	258	22.46	1	234	2	276	7.0e-07	48.1	COG0859	ADP-heptose:LPS heptosyltransferase	334
2623928004	351	36	118	340	3	221	4.0e-32	132	COG0569	Trk K+ transport system, NAD-binding component	225
2623928005	250	53.57	7	248	3	251	1.0e-47	183	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2623928008	249	43.5	23	245	12	228	2.0e-48	186	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase	229
2623928011	337	40	1	313	4	293	7.0e-72	264	COG1131	ABC-type multidrug transport system, ATPase component	293
2623928012	329	40.8	15	313	8	304	6.0e-63	234	COG0109	Polyprenyltransferase (heme O synthase)	304
2623928013	300	30.34	31	298	35	322	1.0e-19	90.8	COG1612	Heme A synthase	323
2623928014	276	27.91	12	268	2	221	3.0e-43	169	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2623928015	556	55.14	22	521	7	511	0.0e+00	546	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2623928016	207	42.27	16	207	15	206	1.0e-41	163	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2623928018	190	29.31	3	176	19	181	9.0e-08	50.2	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	185
2623928019	215	48.97	2	195	2	192	4.0e-63	234	COG0307	Riboflavin synthase alpha chain	204
2623928020	178	40.26	1	153	3	151	7.0e-29	120	COG1259	Bifunctional DNase/RNase	151
2623928021	376	31.12	11	376	4	390	8.0e-71	260	COG1453	Predicted oxidoreductase of the aldo/keto reductase family	391
2623928023	350	32.74	1	336	29	340	7.0e-34	138	COG2038	NaMN:DMB phosphoribosyltransferase	347
2623928026	897	45.23	3	603	1	570	0.0e+00	606	COG0550	DNA topoisomerase IA	570
2623928027	508	40.04	7	492	2	474	6.0e-95	341	COG1007	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	475
2623928028	225	49.1	6	225	1	222	1.0e-77	282	COG1136	ABC-type lipoprotein export system, ATPase component	226
2623928030	194	25.41	15	192	1	174	2.0e-20	92.7	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
2623928032	396	34.02	15	394	9	392	6.0e-74	271	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2623928034	255	47.11	1	222	1	225	8.0e-28	117	COG1842	Phage shock protein A	225
2623928036	610	20.43	92	600	40	448	4.0e-29	123	COG0471	Di- and tricarboxylate transporter	461
2623928037	483	49.4	7	339	2	332	4.0e-124	438	COG0836	Mannose-1-phosphate guanylyltransferase	333
2623928038	570	29.33	1	423	10	429	2.0e-34	141	COG1807	4-amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family	535
2623928040	356	18.92	15	354	8	376	7.0e-27	115	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2623928041	324	25.16	11	313	3	278	4.0e-05	42.6	COG5006	Threonine/homoserine efflux transporter RhtA	292
2623928042	261	43.18	5	260	53	312	1.0e-51	196	COG0616	Periplasmic serine protease, ClpP class	317
2623928043	127	42.37	6	122	1	118	3.0e-31	127	COG4401	Chorismate mutase	125
2623928047	127	29.03	3	126	1	112	6.0e-11	59.9	COG0594	RNase P protein component	117
2623928050	167	28.38	20	162	34	174	2.0e-14	72.3	COG1399	Uncharacterized metal-binding protein YceD, DUF177 family	176
2623928051	488	29.4	68	466	78	488	5.0e-49	189	COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	494
2623928055	1064	22.47	463	1043	50	612	3.0e-37	151	COG3914	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family	620
2623928059	432	24.09	2	346	59	378	3.0e-31	129	COG1061	Superfamily II DNA or RNA helicase	442
2623928060	744	31.08	277	729	6	454	1.0e-68	255	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2623928061	384	25.87	1	381	3	399	7.0e-60	224	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2623928062	494	46.28	28	494	10	474	0.0e+00	467	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2623928064	93	61.97	23	93	5	75	3.0e-26	109	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2623928065	202	47.8	1	200	1	205	4.0e-50	191	COG0522	Ribosomal protein S4 or related protein	205
2623928072	294	55.94	32	292	1	253	7.0e-82	297	COG0134	Indole-3-glycerol phosphate synthase	254
2623928073	475	40.3	1	466	3	454	5.0e-116	411	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2623928074	279	36.6	12	269	1	260	7.0e-48	184	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2623928077	433	59.47	16	429	4	417	0.0e+00	540	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2623928079	400	51.4	10	400	17	401	0.0e+00	466	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2623928080	400	38.52	18	391	20	418	3.0e-81	295	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2623928082	446	25.92	21	439	2	458	7.0e-38	151	COG0277	FAD/FMN-containing dehydrogenase	459
2623928085	351	40.63	7	349	1	335	6.0e-68	251	COG3367	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family	339
2623928086	346	30.64	15	345	18	358	2.0e-41	163	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2623928087	453	44.92	8	445	4	435	0.0e+00	483	COG0621	tRNA A37 methylthiotransferase MiaB	437
2623928088	345	38.64	9	344	5	316	6.0e-81	294	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2623928090	271	18.96	4	267	4	260	6.0e-10	58.1	COG1589	Cell division septal protein FtsQ	269
2623928091	386	57.37	30	341	6	317	4.0e-97	348	COG0206	Cell division GTPase FtsZ	338
2623928093	270	49.81	10	266	5	262	4.0e-82	297	COG0413	Ketopantoate hydroxymethyltransferase	268
2623928094	412	37.31	7	401	29	416	1.0e-90	327	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2623928095	355	39.61	1	350	2	353	2.0e-82	299	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2623928096	224	42.72	17	222	12	198	2.0e-57	215	COG0740	ATP-dependent protease ClpP, protease subunit	200
2623928097	200	63.92	8	200	4	196	7.0e-72	263	COG0740	ATP-dependent protease ClpP, protease subunit	200
2623928098	331	68.39	1	329	2	330	0.0e+00	522	COG0059	Ketol-acid reductoisomerase	338
2623928099	311	35.38	1	311	9	316	1.0e-47	183	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2623928100	231	44.21	1	231	10	226	3.0e-54	205	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2623928101	392	24.54	15	374	9	374	1.0e-21	97.8	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2623928107	578	29.94	32	360	124	453	1.0e-26	114	COG0658	Predicted membrane metal-binding protein	453
2623928109	293	67.23	1	292	1	296	0.0e+00	500	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2623928111	532	25.68	3	512	1	448	6.0e-51	195	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2623928112	498	19.75	112	496	71	437	3.0e-07	50.4	COG3659	Carbohydrate-selective porin OprB	439
2623928113	230	34.65	1	225	6	232	2.0e-52	198	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2623928115	278	62.75	24	275	2	256	2.0e-102	365	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2623928117	317	26.17	19	314	12	287	7.0e-29	121	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2623928118	699	40.79	18	669	3	655	0.0e+00	530	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2623928120	421	42.3	86	417	1	351	1.0e-77	283	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2623928121	116	45.1	7	108	5	103	1.0e-22	98.5	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	103
2623928124	637	23.65	19	432	1	439	8.0e-39	155	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2623928125	290	37.97	15	280	17	279	7.0e-53	201	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2623928126	748	21.77	178	729	38	554	5.0e-26	113	COG1450	Type II secretory pathway component GspD/PulD (secretin)	587
2623928131	240	47.62	9	237	2	229	9.0e-60	223	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2623928136	157	24.41	2	114	11	137	6.0e-04	37.3	COG4970	Tfp pilus assembly protein FimT	181
2623928139	604	67.5	1	603	1	603	0.0e+00	1013	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2623928140	378	37.74	17	375	4	359	2.0e-77	283	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	360
2623928141	551	33.52	8	551	13	550	2.0e-90	326	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2623928142	477	35.7	2	461	1	422	3.0e-90	326	COG0579	L-2-hydroxyglutarate oxidase LhgO	429
2623928143	88	61.33	17	88	11	85	5.0e-20	89.2	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	93
2623928144	425	51.75	2	424	2	426	0.0e+00	505	COG0172	Seryl-tRNA synthetase	429
2623928145	362	30.05	2	353	4	373	1.0e-37	151	COG0750	Membrane-associated protease RseP, regulator of RpoE activity	375
2623928146	100	55.74	40	100	1	61	2.0e-15	74.1	COG0199	Ribosomal protein S14	61
2623928147	202	41.8	1	185	25	211	1.0e-50	193	COG2360	Leu/Phe-tRNA-protein transferase	221
2623928148	719	53.01	4	701	5	690	0.0e+00	873	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	692
2623928149	297	36.99	47	290	40	275	8.0e-50	190	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	276
2623928150	282	46.57	3	279	1	273	6.0e-87	314	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2623928169	155	29.79	22	153	15	155	7.0e-12	63.4	COG1525	Endonuclease YncB, thermonuclease family	192
2623928170	294	39.52	4	290	3	283	1.0e-56	213	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	289
2623928184	163	17.54	44	156	13	125	2.0e-07	49	COG1917	Cupin domain protein related to quercetin dioxygenase	131
2623928195	219	34.54	25	217	39	231	1.0e-35	142	COG5031	Ubiquinone biosynthesis protein Coq4	235
2623928202	982	43.22	266	979	2	709	0.0e+00	700	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2623928203	386	24.49	74	354	55	336	9.0e-16	78.5	COG1566	Multidrug resistance efflux pump	352
2623928205	233	28.23	22	218	51	296	3.0e-25	108	COG4240	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	300
2623928209	91	50.55	1	91	2	92	3.0e-24	103	COG0776	Bacterial nucleoid DNA-binding protein	94
2623928211	676	40.06	1	673	10	695	0.0e+00	569	COG1523	Pullulanase/glycogen debranching enzyme	697
2623928213	440	26.94	2	429	15	437	5.0e-61	228	COG2211	Na+/melibiose symporter or related transporter	467
2623928214	250	36.03	4	250	18	264	3.0e-46	178	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2623928218	193	40.53	4	190	11	200	5.0e-38	150	COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	200
2623928219	280	42.44	11	280	4	264	4.0e-59	221	COG0345	Pyrroline-5-carboxylate reductase	266
2623928221	212	35.71	3	211	2	225	8.0e-51	193	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	228
2623928223	293	26.83	7	286	1	251	6.0e-13	68.5	COG0619	Energy-coupling factor transporter transmembrane protein EcfT	252
2623928224	452	53.03	2	443	2	444	0.0e+00	565	COG1160	Predicted GTPases	444
2623928228	335	44.16	16	329	8	322	4.0e-80	291	COG0042	tRNA-dihydrouridine synthase	323
2623928230	239	36.52	1	229	6	228	2.0e-43	169	COG2243	Precorrin-2 methylase	234
2623928231	185	39.56	1	181	1	172	1.0e-46	179	COG1791	Acireductone dioxygenase (methionine salvage), cupin superfamily	181
2623928233	223	44.38	15	192	13	189	6.0e-45	174	COG4445	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin)	203
2623928234	147	57.53	1	146	1	146	1.0e-58	218	COG0757	3-dehydroquinate dehydratase	146
2623928237	444	37.05	9	420	53	469	1.0e-89	324	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2623928239	530	44.68	7	429	4	431	7.0e-121	427	COG0514	Superfamily II DNA helicase RecQ	590
2623928242	282	44.01	1	282	1	273	2.0e-77	282	COG0266	Formamidopyrimidine-DNA glycosylase	273
2623928243	195	34.54	3	195	18	198	1.0e-25	109	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2623928244	249	42.13	8	242	5	228	2.0e-57	215	COG4229	Enolase-phosphatase E1 involved in merthionine salvage	229
2623928248	410	35.64	11	409	1	396	4.0e-78	285	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2623928249	418	30.19	1	408	1	406	3.0e-63	236	COG1078	HD superfamily phosphohydrolase	421
2623928250	219	23.04	6	212	4	219	1.0e-20	93.4	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (methionine salvage)	220
2623928251	226	30.73	43	215	41	215	3.0e-22	98.5	COG0850	Septum formation inhibitor MinC	219
2623928252	189	27.17	8	189	4	181	9.0e-19	86.8	COG2059	Chromate transport protein ChrA	195
2623928253	191	26.19	19	184	10	175	4.0e-16	78	COG2059	Chromate transport protein ChrA	195
2623928254	319	22.35	1	293	67	411	7.0e-28	118	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase or related enzyme	438
2623928255	272	49.44	6	266	2	269	1.0e-87	316	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2623928256	97	44.58	5	86	2	84	4.0e-17	79.5	COG0851	Septum formation topological specificity factor MinE	88
2623928261	280	36.53	2	277	8	330	3.0e-46	178	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2623928263	107	43.33	1	89	2	91	2.0e-11	61	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2623928264	340	47.21	1	340	2	335	1.0e-109	389	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2623928266	336	43.36	1	335	9	337	3.0e-69	255	COG0798	Arsenite efflux pump ArsB, ACR3 family	342
2623928267	195	35.42	5	192	15	204	5.0e-37	147	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2623928268	294	34.75	12	292	9	277	4.0e-48	185	COG2890	Methylase of polypeptide chain release factors	280
2623928269	364	28.41	9	350	9	345	3.0e-56	212	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	350
2623928270	147	30.23	15	143	11	137	5.0e-17	80.3	COG0824	Acyl-CoA thioesterase FadM	137
2623928271	281	25.66	1	133	4	153	1.0e-09	57.7	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2623928273	146	25	1	98	1	95	2.0e-05	42.3	COG0633	Ferredoxin	102
2623928276	149	47.92	1	144	13	156	6.0e-40	156	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	156
2623928278	232	22.48	1	217	7	199	4.0e-20	91.7	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2623928279	407	62.72	1	396	2	374	0.0e+00	582	COG0192	S-adenosylmethionine synthetase	388
2623928280	417	27.77	5	406	8	447	4.0e-43	169	COG1070	Sugar (pentulose or hexulose) kinase	502
2623928283	450	21.26	39	442	39	433	5.0e-36	145	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase or related enzyme	438
2623928284	346	59.65	5	344	2	343	0.0e+00	497	COG0418	Dihydroorotase	344
2623928285	525	32.28	1	519	7	526	2.0e-90	326	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2623928287	318	26.79	11	283	8	279	1.0e-16	81	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2623928291	553	34.89	20	539	12	524	0.0e+00	473	COG0033	Phosphoglucomutase	524
2623928292	279	24.53	74	232	4	161	9.0e-06	44.4	COG1226	Voltage-gated potassium channel Kch	212
2623928294	1097	39.96	2	1079	1	1009	0.0e+00	817	COG0841	Multidrug efflux pump subunit AcrB	1009
2623928295	349	22.59	2	311	21	348	3.0e-12	66.7	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2623928296	400	29.11	4	388	6	369	2.0e-23	103	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2623928297	716	50.84	15	431	11	424	0.0e+00	513	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
