gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2688543244	119	35.25	2	119	6	127	5.0e-22	96.3	COG3794	Plastocyanin	128
2688543245	339	18.59	3	256	2	257	6.0e-13	68.8	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2688543246	352	44.15	1	338	1	342	2.0e-103	369	COG0407	Uroporphyrinogen-III decarboxylase	352
2688543247	775	52.53	106	749	6	627	0.0e+00	737	COG0296	1,4-alpha-glucan branching enzyme	628
2688543249	534	29.19	13	505	17	537	3.0e-64	239	COG2936	Predicted acyl esterase	563
2688543254	302	38.31	1	295	3	309	9.0e-51	194	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	314
2688543255	435	46.27	9	419	3	417	0.0e+00	495	COG0014	Gamma-glutamyl phosphate reductase	417
2688543256	123	30.17	5	119	3	118	5.0e-22	96.4	COG1539	Dihydroneopterin aldolase	121
2688543258	701	46.22	2	700	5	683	0.0e+00	722	COG0339	Zn-dependent oligopeptidase	683
2688543259	523	46.52	15	515	3	493	1.0e-130	460	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2688543260	315	41.86	7	307	1	294	5.0e-72	264	COG0083	Homoserine kinase	299
2688543261	344	32.12	7	334	9	318	4.0e-55	208	COG0837	Glucokinase	320
2688543263	611	51.05	30	603	22	583	0.0e+00	702	COG0441	Threonyl-tRNA synthetase	589
2688543265	206	36.99	53	193	35	171	7.0e-24	103	COG4678	Muramidase (phage lambda lysozyme)	180
2688543266	337	50.16	1	315	3	314	4.0e-107	381	COG0180	Tryptophanyl-tRNA synthetase	314
2688543269	312	34.69	13	302	4	294	7.0e-53	201	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2688543283	180	49.11	6	174	26	190	1.0e-47	182	COG3812	Uncharacterized protein	193
2688543285	262	29.92	4	256	3	256	8.0e-10	57.7	COG0730	Uncharacterized membrane protein YfcA	258
2688543292	166	28.37	1	138	1	141	6.0e-10	57.3	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family	142
2688543302	58	43.1	1	58	1	58	1.0e-03	35.2	COG0828	Ribosomal protein S21	67
2688543308	455	23.97	1	450	1	438	6.0e-35	142	COG4487	Uncharacterized protein	438
2688543310	133	36.97	22	129	16	134	2.0e-21	95.1	COG4446	Uncharacterized conserved protein, DUF1499 family	141
2688543322	229	25.96	4	199	1	205	9.0e-24	103	COG0300	Short-chain dehydrogenase	265
2688543326	436	22.11	17	397	11	385	1.0e-35	144	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2688543328	338	26.67	4	299	2	274	6.0e-34	138	COG0388	Predicted amidohydrolase	274
2688543329	363	22.81	26	359	16	337	2.0e-44	173	COG2516	Biotin synthase-related protein, radical SAM superfamily	339
2688543331	325	36.88	1	280	1	279	3.0e-58	219	COG2144	Selenophosphate synthetase-related protein	324
2688543333	155	71.71	4	155	3	154	3.0e-60	224	COG3558	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily	154
2688543335	350	24.23	8	333	5	351	2.0e-25	109	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2688543336	251	55.51	3	247	4	245	4.0e-85	307	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2688543337	275	40.98	31	274	11	254	3.0e-44	172	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2688543338	333	27.51	1	332	5	330	5.0e-41	161	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2688543339	244	38.57	15	222	1	201	8.0e-56	210	COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	202
2688543340	132	30.97	1	113	1	110	1.0e-17	81.8	COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	115
2688543341	396	39.03	66	372	1	305	3.0e-72	266	COG0010	Arginase family enzyme	305
2688543349	414	28.74	1	414	1	410	1.0e-43	171	COG2124	Cytochrome P450	411
2688543351	153	20.66	29	149	12	125	5.0e-06	44	COG1917	Cupin domain protein related to quercetin dioxygenase	131
2688543354	167	38.71	3	157	10	162	2.0e-28	118	COG3803	Uncharacterized conserved protein, DUF924 family	182
2688543356	559	31.15	18	528	3	463	2.0e-68	253	COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	488
2688543361	81	30.38	2	79	19	95	4.0e-09	53	COG5470	Uncharacterized conserved protein, DUF1330 family	96
2688543367	94	38.3	1	89	28	121	9.0e-21	91.9	COG2343	Uncharacterized conserved protein, DUF427 family	132
2688543369	584	36.93	41	581	13	537	1.0e-114	407	COG0405	Gamma-glutamyltranspeptidase	539
2688543370	542	19.88	13	489	2	460	6.0e-35	142	COG3349	Uncharacterized conserved protein, contains NAD-binding domain and a Fe-S cluster	485
2688543375	136	48.85	5	135	4	134	2.0e-37	147	COG3304	Uncharacterized membrane protein YccF, DUF307 family	145
2688543376	320	24.36	53	316	3	247	1.0e-12	67.4	COG4328	Predicted nuclease (RNAse H fold)	266
2688543377	167	48.82	41	167	22	146	3.0e-37	147	COG3019	Uncharacterized conserved protein	149
2688543378	235	36.56	50	233	29	211	3.0e-30	125	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2688543379	466	31.53	161	453	4	316	3.0e-54	206	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	318
2688543383	228	26.77	44	228	21	211	1.0e-19	90.4	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2688543396	397	21.12	48	350	5	290	1.0e-18	87.5	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2688543398	244	21.51	11	238	31	288	1.0e-09	57.4	COG3239	Fatty acid desaturase	343
2688543410	287	20.34	9	277	8	295	3.0e-20	92.3	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2688543423	203	32.2	10	181	13	187	2.0e-22	99.2	COG0572	Uridine kinase	218
2688543424	93	31.91	5	93	8	101	5.0e-13	66.2	COG0633	Ferredoxin	102
2688543425	217	46.41	2	210	1	208	1.0e-64	239	COG0177	Endonuclease III	211
2688543426	311	35.12	12	308	7	303	7.0e-74	270	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2688543427	251	46.38	1	235	3	237	3.0e-80	291	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	254
2688543430	294	48.35	13	284	2	274	5.0e-57	214	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	274
2688543432	262	36.05	3	229	28	255	3.0e-43	168	COG1119	ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA	257
2688543440	155	34.43	4	125	12	132	1.0e-23	102	COG2343	Uncharacterized conserved protein, DUF427 family	132
2688543449	394	33.85	1	195	3	195	1.0e-24	107	COG2059	Chromate transport protein ChrA	195
2688543451	819	29.57	3	818	2	801	0.0e+00	500	COG1201	Lhr-like helicase	814
2688543452	556	29.98	140	547	42	442	1.0e-53	204	COG1793	ATP-dependent DNA ligase	444
2688543453	250	30	10	248	3	219	1.0e-16	80.6	COG1434	Uncharacterized SAM-binding protein YcdF, DUF218 family	223
2688543454	233	25	9	170	18	174	2.0e-09	56.6	COG2203	GAF domain	175
2688543456	328	23.37	2	315	19	414	6.0e-28	118	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	427
2688543458	310	52.88	1	310	17	324	1.0e-116	412	COG0379	Quinolinate synthase	324
2688543461	245	26.9	39	205	15	171	9.0e-16	77.3	COG4678	Muramidase (phage lambda lysozyme)	180
2688543463	393	33.24	12	377	4	363	3.0e-64	239	COG1565	SAM-dependent methyltransferase, MidA family	370
2688543464	371	48.22	7	370	1	358	2.0e-115	409	COG0337	3-dehydroquinate synthetase	360
2688543465	290	41.4	2	285	7	288	1.0e-52	200	COG1175	ABC-type sugar transport system, permease component	295
2688543466	393	37.73	7	383	3	374	4.0e-93	335	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2688543471	98	28.57	1	96	6	102	4.0e-15	73.1	COG2127	ATP-dependent Clp protease adapter protein ClpS	107
2688543474	197	66.49	1	191	3	193	2.0e-79	288	COG0740	ATP-dependent protease ClpP, protease subunit	200
2688543476	637	52.14	45	627	19	595	0.0e+00	660	COG0465	ATP-dependent Zn proteases	596
2688543477	409	30.86	22	408	1	418	5.0e-35	142	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2688543478	495	52.94	18	485	4	477	0.0e+00	559	COG0469	Pyruvate kinase	477
2688543479	109	31	1	96	6	95	9.0e-07	45.4	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs	102
2688543481	99	41.86	1	86	2	87	4.0e-07	46.3	COG0762	Uncharacterized conserved protein YggT, Ycf19 family	96
2688543482	165	32.34	5	164	8	171	2.0e-20	91.9	COG1386	Chromosome segregation and condensation protein ScpB	184
2688543483	509	50.87	1	340	5	347	2.0e-123	436	COG1171	Threonine dehydratase	347
2688543484	643	54.15	1	625	3	622	0.0e+00	854	COG1154	Deoxyxylulose-5-phosphate synthase	627
2688543485	387	22.17	1	387	4	387	3.0e-31	129	COG0644	Dehydrogenase (flavoprotein)	396
2688543489	354	27.87	10	325	4	349	9.0e-34	137	COG2327	Polysaccharide pyruvyl transferase family protein WcaK	385
2688543490	376	27.07	33	333	11	318	1.0e-45	177	COG0226	ABC-type phosphate transport system, periplasmic component	318
2688543491	323	44.21	1	316	3	338	4.0e-96	344	COG3839	ABC-type sugar transport system, ATPase component	338
2688543492	272	36.23	9	271	18	281	3.0e-46	178	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2688543493	288	43.84	4	278	14	288	2.0e-48	186	COG1175	ABC-type sugar transport system, permease component	295
2688543494	420	23.65	1	408	3	425	2.0e-35	143	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2688543495	495	33.4	1	485	12	474	1.0e-117	417	COG0380	Trehalose-6-phosphate synthase	486
2688543496	202	44.94	48	197	4	156	1.0e-43	169	COG1225	Peroxiredoxin	157
2688543497	96	50.79	19	81	1	63	2.0e-15	73.8	COG0227	Ribosomal protein L28	77
2688543498	634	31.65	6	631	5	623	3.0e-128	452	COG0326	Molecular chaperone, HSP90 family	623
2688543500	392	23.27	1	378	2	378	1.0e-38	153	COG0124	Histidyl-tRNA synthetase	429
2688543501	297	42.41	24	276	3	259	3.0e-58	219	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	260
2688543502	122	27.45	4	100	1	102	9.0e-12	62.4	COG0633	Ferredoxin	102
2688543504	273	58.94	12	273	1	253	1.0e-119	422	COG1117	ABC-type phosphate transport system, ATPase component	253
2688543505	305	44.79	21	305	9	290	2.0e-59	223	COG0581	ABC-type phosphate transport system, permease component	292
2688543506	333	43.67	23	333	2	310	2.0e-70	259	COG0573	ABC-type phosphate transport system, permease component	310
2688543507	662	49.75	1	594	4	569	0.0e+00	577	COG0443	Molecular chaperone DnaK (HSP70)	579
2688543510	316	52.86	14	310	1	297	2.0e-95	342	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase	298
2688543511	299	42.19	7	239	17	248	3.0e-66	245	COG0005	Purine nucleoside phosphorylase	262
2688543512	146	48.99	3	146	1	143	4.0e-42	163	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2688543513	567	60.29	38	241	3	203	2.0e-81	297	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	203
2688543514	357	42.9	8	357	4	349	8.0e-101	360	COG0002	N-acetyl-gamma-glutamylphosphate reductase	349
2688543515	186	45.41	1	184	6	190	4.0e-62	230	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2688543517	565	32.73	14	499	9	491	5.0e-84	305	COG3975	Predicted metalloprotease, contains C-terminal PDZ domain	558
2688543521	532	36.75	29	468	3	429	4.0e-87	315	COG0166	Glucose-6-phosphate isomerase	446
2688543522	857	51.51	3	856	3	813	0.0e+00	1017	COG0495	Leucyl-tRNA synthetase	814
2688543523	453	45.04	91	371	1	272	3.0e-80	292	COG0253	Diaminopimelate epimerase	272
2688543524	403	39.64	19	400	3	376	3.0e-92	332	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	386
2688543529	163	55.41	1	157	3	159	7.0e-58	216	COG0669	Phosphopantetheine adenylyltransferase	159
2688543530	160	31.08	1	147	2	149	3.0e-26	111	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2688543531	652	41.31	8	632	2	581	0.0e+00	557	COG0322	Excinuclease UvrABC, nuclease subunit	581
2688543533	495	36.9	5	494	7	502	1.0e-122	433	COG3046	Uncharacterized protein related to deoxyribodipyrimidine photolyase	505
2688543534	192	40.79	1	150	1	147	2.0e-36	145	COG1981	Uncharacterized membrane protein	149
2688543535	215	20.1	21	209	52	255	1.0e-11	63.5	COG0613	Predicted metal-dependent phosphoesterase TrpH, contains PHP domain	258
2688543537	1242	34.7	5	1242	4	1257	0.0e+00	904	COG1429	Cobalamin biosynthesis protein CobN, Mg-chelatase	1388
2688543538	304	37.33	6	290	2	283	7.0e-56	211	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2688543539	1209	43.73	345	1209	10	842	0.0e+00	895	COG1410	Methionine synthase I, cobalamin-binding domain	842
2688543542	105	62	1	100	24	123	1.0e-36	144	COG3651	Uncharacterized conserved protein, DUF2237 family	125
2688543543	242	24.89	13	214	8	213	7.0e-13	67.9	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2688543544	289	32.27	20	284	26	294	1.0e-34	140	COG4360	ATP adenylyltransferase (5',5'''-P-1,P-4-tetraphosphate phosphorylase II)	298
2688543545	218	24.09	22	214	29	247	9.0e-20	90.4	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2688543551	465	36.28	19	455	4	431	7.0e-98	351	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	432
2688543552	814	34.51	148	813	1	650	0.0e+00	478	COG0072	Phenylalanyl-tRNA synthetase beta subunit	650
2688543553	64	49.15	6	64	1	50	4.0e-07	46.4	COG0267	Ribosomal protein L33	50
2688543554	73	52.94	1	66	8	75	4.0e-18	83	COG0238	Ribosomal protein S18	75
2688543557	514	41.17	1	512	5	548	0.0e+00	542	COG0143	Methionyl-tRNA synthetase	558
2688543561	238	22.12	31	238	9	222	4.0e-16	78.5	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	271
2688543563	183	38.51	10	175	2	173	5.0e-34	137	COG2087	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	175
2688543564	166	48.41	8	163	1	149	1.0e-45	175	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	155
2688543565	346	33.96	132	346	2	269	1.0e-31	130	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	277
2688543568	200	59.26	7	194	3	190	4.0e-75	274	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	194
2688543569	906	35.77	137	904	92	841	0.0e+00	551	COG1615	Uncharacterized membrane protein, UPF0182 family	885
2688543570	576	50.35	1	572	17	587	0.0e+00	583	COG0465	ATP-dependent Zn proteases	596
2688543571	58	37.21	1	43	1	42	3.0e-04	36.8	COG0333	Ribosomal protein L32	57
2688543572	328	30.83	28	279	14	258	2.0e-24	107	COG4240	Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein)	300
2688543574	250	27.57	4	217	2	207	4.0e-24	105	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2688543575	634	39.4	59	522	19	472	5.0e-90	325	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2688543577	121	22.81	8	109	10	118	1.0e-07	48.5	COG0727	Fe-S-cluster containining protein	132
2688543580	784	26.41	24	755	18	706	1.0e-74	274	COG0557	Exoribonuclease R	706
2688543581	202	39.5	1	200	2	189	8.0e-58	216	COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	191
2688543585	469	32.97	13	469	5	454	1.0e-87	317	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2688543586	454	27.73	13	453	6	454	3.0e-56	213	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2688543587	338	42.95	1	317	2	291	4.0e-78	285	COG0223	Methionyl-tRNA formyltransferase	307
2688543591	242	23.83	21	238	15	248	1.0e-23	103	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2688543594	1192	42.32	18	1169	2	1135	0.0e+00	1151	COG1197	Transcription-repair coupling factor (superfamily II helicase)	1139
2688543596	445	43.43	38	406	17	380	8.0e-95	341	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2688543597	398	45.38	12	398	1	357	1.0e-123	436	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2688543598	187	46.15	7	165	15	183	6.0e-41	160	COG1573	Uracil-DNA glycosylase	202
2688543600	392	44.78	10	391	2	391	5.0e-104	371	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2688543601	306	29.84	6	304	3	296	1.0e-41	163	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2688543602	233	36.12	15	231	20	245	4.0e-41	161	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	258
2688543603	489	25.86	15	245	53	276	1.0e-14	75.3	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2688543604	223	19.27	2	209	7	213	5.0e-09	54.9	COG2755	Lysophospholipase L1 or related esterase	216
2688543607	239	38.53	3	233	13	241	2.0e-41	162	COG1836	Uncharacterized membrane protein	247
2688543609	242	31.22	21	230	15	234	8.0e-34	137	COG1385	16S rRNA U1498 N3-methylase RsmE	246
2688543611	214	34.56	1	205	3	217	7.0e-33	133	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2	235
2688543612	305	36.03	1	297	3	286	6.0e-64	237	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2688543616	547	53.99	15	538	5	528	0.0e+00	749	COG4108	Peptide chain release factor RF-3	528
2688543647	153	25.66	3	109	1	109	4.0e-05	40.8	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2688543649	231	28.76	1	218	4	224	5.0e-28	118	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2688543650	180	39.01	1	178	14	194	1.0e-35	142	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2688543652	311	22.88	5	266	6	237	6.0e-13	68.3	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2688543653	278	23.36	4	275	14	278	9.0e-03	34.5	COG5006	Threonine/homoserine efflux transporter RhtA	292
2688543654	378	33.79	5	362	1	321	3.0e-61	229	COG0523	GTPase, G3E family	323
2688543656	205	32.68	5	192	2	201	9.0e-29	120	COG0035	Uracil phosphoribosyltransferase	210
2688543658	557	52.92	1	557	10	574	0.0e+00	710	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2688543661	237	33.61	4	237	1	236	3.0e-41	162	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2688543662	472	52.75	1	472	1	469	0.0e+00	629	COG0362	6-phosphogluconate dehydrogenase	473
2688543663	431	39.22	1	431	3	393	5.0e-117	414	COG0448	ADP-glucose pyrophosphorylase	393
2688543664	432	41.57	1	432	1	414	1.0e-104	373	COG0373	Glutamyl-tRNA reductase	414
2688543665	334	50.15	2	326	2	324	5.0e-111	394	COG1494	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein	332
2688543666	263	55.91	39	258	1	219	7.0e-88	317	COG0036	Pentose-5-phosphate-3-epimerase	220
2688543667	305	35.47	12	301	1	280	7.0e-25	108	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2688543668	385	25.93	12	385	1	363	7.0e-39	155	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	364
2688543669	242	53.69	1	242	3	243	2.0e-90	325	COG1137	ABC-type lipopolysaccharide export system, ATPase component	243
2688543670	136	27.91	2	136	1	171	3.0e-11	61.1	COG1934	Lipopolysaccharide export system protein LptA	173
2688543672	600	64.99	4	600	1	597	0.0e+00	977	COG1217	Predicted membrane GTPase involved in stress response	603
2688543673	838	38.79	1	343	4	346	1.0e-78	288	COG0826	Collagenase-like protease, PrtC family	347
2688543675	450	28.06	1	378	3	367	5.0e-46	179	COG0644	Dehydrogenase (flavoprotein)	396
2688543677	720	40.5	2	720	3	691	0.0e+00	628	COG0751	Glycyl-tRNA synthetase, beta subunit	691
2688543678	585	35.23	18	559	8	486	3.0e-107	382	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2688543679	242	31.28	16	223	1	203	2.0e-27	116	COG2173	D-alanyl-D-alanine dipeptidase	211
2688543680	824	47.9	127	812	10	677	0.0e+00	746	COG1200	RecG-like helicase	677
2688543683	239	54.94	1	233	1	232	3.0e-90	324	COG0052	Ribosomal protein S2	252
2688543684	310	25.18	1	257	3	272	1.0e-22	100	COG1216	Glycosyltransferase, GT2 family	305
2688543686	226	43.12	4	219	2	218	4.0e-64	238	COG1136	ABC-type lipoprotein export system, ATPase component	226
2688543687	389	17.87	23	389	3	416	1.0e-17	84.4	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2688543688	287	21.09	43	284	50	337	3.0e-06	45.7	COG1566	Multidrug resistance efflux pump	352
2688543690	430	31.55	6	429	6	433	4.0e-65	242	COG0612	Predicted Zn-dependent peptidase	438
2688543691	422	24.33	6	407	28	438	1.0e-42	167	COG0612	Predicted Zn-dependent peptidase	438
2688543693	189	31.01	27	182	23	179	2.0e-09	56	COG1268	Biotin transporter BioY	184
2688543694	159	36.42	1	158	3	164	8.0e-23	99.9	COG0597	Lipoprotein signal peptidase	167
2688543696	468	28.47	66	452	37	436	2.0e-53	203	COG0076	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	460
2688543697	147	45.39	1	141	12	152	1.0e-33	135	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2688543698	392	43.92	21	392	3	377	1.0e-111	396	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2688543700	473	44.21	4	472	2	442	0.0e+00	496	COG0174	Glutamine synthetase	443
2688543701	357	23.04	144	352	21	238	9.0e-17	81.5	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2688543705	150	21.77	14	128	6	129	1.0e-10	59.2	COG2172	Anti-sigma regulatory factor (Ser/Thr protein kinase)	146
2688543707	344	37.25	18	256	17	250	3.0e-31	129	COG2603	tRNA 2-selenouridine synthase SelU, contains rhodanese domain	334
2688543709	358	31.12	6	351	17	349	9.0e-24	104	COG0628	Predicted PurR-regulated permease PerM	355
2688543710	334	32.74	6	334	17	351	3.0e-22	99.6	COG0628	Predicted PurR-regulated permease PerM	355
2688543720	326	34.64	21	325	16	294	5.0e-50	191	COG0341	Preprotein translocase subunit SecF	305
2688543721	493	41.37	28	479	106	504	7.0e-83	301	COG0342	Preprotein translocase subunit SecD	506
2688543722	327	53.44	6	324	4	323	2.0e-128	452	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2688543725	304	38.74	1	302	6	283	6.0e-62	230	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2688543726	302	40.23	7	272	3	256	3.0e-63	235	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	259
2688543728	117	33.33	7	112	5	109	2.0e-17	81	COG0792	Predicted endonuclease distantly related to archaeal Holliday junction resolvase	114
2688543731	144	40.91	5	143	2	155	2.0e-37	148	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	155
2688543735	426	28.11	6	337	4	330	2.0e-44	173	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2688543739	336	43.36	1	335	9	337	2.0e-68	253	COG0798	Arsenite efflux pump ArsB, ACR3 family	342
2688543740	683	38.8	5	515	1	498	2.0e-106	380	COG0358	DNA primase (bacterial type)	568
2688543741	148	23.85	21	145	9	138	6.0e-04	37.1	COG2510	Uncharacterized membrane protein	140
2688543744	205	29.81	1	201	1	201	3.0e-39	155	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2688543745	89	45.45	1	88	1	88	3.0e-20	90.2	COG0184	Ribosomal protein S15P/S13E	89
2688543747	1172	49.62	1	1160	2	1136	0.0e+00	1258	COG0587	DNA polymerase III, alpha subunit	1139
2688543748	486	55.94	1	481	7	475	0.0e+00	524	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	475
2688543750	480	41.63	176	419	22	260	1.0e-60	227	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
